#,From Zip,To Zip,Service Code,Service Description,Pickup Date / Time,Arrival Date / Time,Business Days in Transit,Arrival Day
2641,43004,53555,GND,UPS Ground,2022-07-18  / 19:30 ,2022-07-20 / 23:00,2,WED
2641,43004,53555,3DS,UPS 3 Day Select,2022-07-18  / 19:30 ,2022-07-21 / 23:00,3,THU
2642,43004,53556,1DM,UPS Next Day Air Early,2022-07-18  / 19:30 ,2022-07-19 / 10:00,1,TUE
2642,43004,53556,1DA,UPS Next Day Air,2022-07-18  / 19:30 ,2022-07-19 / 12:00,1,TUE
2642,43004,53556,1DP,UPS Next Day Air Saver,2022-07-18  / 19:30 ,2022-07-19 / 23:00,1,TUE
2642,43004,53556,2DM,UPS 2nd Day Air A.M.,2022-07-18  / 19:30 ,2022-07-20 / 23:00,2,WED
2642,43004,53556,2DA,UPS 2nd Day Air,2022-07-18  / 19:30 ,2022-07-20 / 23:00,2,WED
2642,43004,53556,GND,UPS Ground,2022-07-18  / 19:30 ,2022-07-20 / 23:00,2,WED
2642,43004,53556,3DS,UPS 3 Day Select,2022-07-18  / 19:30 ,2022-07-21 / 23:00,3,THU
2643,43004,53557,1DM,UPS Next Day Air Early,2022-07-18  / 19:30 ,2022-07-19 / 09:00,1,TUE
2643,43004,53557,1DA,UPS Next Day Air,2022-07-18  / 19:30 ,2022-07-19 / 10:30,1,TUE
2643,43004,53557,1DP,UPS Next Day Air Saver,2022-07-18  / 19:30 ,2022-07-19 / 23:00,1,TUE
2643,43004,53557,2DM,UPS 2nd Day Air A.M.,2022-07-18  / 19:30 ,2022-07-20 / 23:00,2,WED
2643,43004,53557,2DA,UPS 2nd Day Air,2022-07-18  / 19:30 ,2022-07-20 / 23:00,2,WED
2643,43004,53557,GND,UPS Ground,2022-07-18  / 19:30 ,2022-07-20 / 23:00,2,WED
2643,43004,53557,3DS,UPS 3 Day Select,2022-07-18  / 19:30 ,2022-07-21 / 23:00,3,THU
2644,43004,53558,1DM,UPS Next Day Air Early,2022-07-18  / 19:30 ,2022-07-19 / 08:00,1,TUE
2644,43004,53558,1DA,UPS Next Day Air,2022-07-18  / 19:30 ,2022-07-19 / 10:30,1,TUE
2644,43004,53558,1DP,UPS Next Day Air Saver,2022-07-18  / 19:30 ,2022-07-19 / 23:00,1,TUE
2644,43004,53558,2DM,UPS 2nd Day Air A.M.,2022-07-18  / 19:30 ,2022-07-20 / 23:00,2,WED
2644,43004,53558,2DA,UPS 2nd Day Air,2022-07-18  / 19:30 ,2022-07-20 / 23:00,2,WED
2644,43004,53558,GND,UPS Ground,2022-07-18  / 19:30 ,2022-07-20 / 23:00,2,WED
2644,43004,53558,3DS,UPS 3 Day Select,2022-07-18  / 19:30 ,2022-07-21 / 23:00,3,THU
2645,43004,53559,1DM,UPS Next Day Air Early,2022-07-18  / 19:30 ,2022-07-19 / 09:00,1,TUE
2645,43004,53559,1DA,UPS Next Day Air,2022-07-18  / 19:30 ,2022-07-19 / 10:30,1,TUE
2645,43004,53559,1DP,UPS Next Day Air Saver,2022-07-18  / 19:30 ,2022-07-19 / 23:00,1,TUE
2645,43004,53559,2DM,UPS 2nd Day Air A.M.,2022-07-18  / 19:30 ,2022-07-20 / 23:00,2,WED
2645,43004,53559,2DA,UPS 2nd Day Air,2022-07-18  / 19:30 ,2022-07-20 / 23:00,2,WED
2645,43004,53559,GND,UPS Ground,2022-07-18  / 19:30 ,2022-07-20 / 23:00,2,WED
2645,43004,53559,3DS,UPS 3 Day Select,2022-07-18  / 19:30 ,2022-07-21 / 23:00,3,THU
2646,43004,53560,1DM,UPS Next Day Air Early,2022-07-18  / 19:30 ,2022-07-19 / 09:00,1,TUE
2646,43004,53560,1DA,UPS Next Day Air,2022-07-18  / 19:30 ,2022-07-19 / 12:00,1,TUE
2646,43004,53560,1DP,UPS Next Day Air Saver,2022-07-18  / 19:30 ,2022-07-19 / 23:00,1,TUE
2646,43004,53560,2DM,UPS 2nd Day Air A.M.,2022-07-18  / 19:30 ,2022-07-20 / 23:00,2,WED
2646,43004,53560,2DA,UPS 2nd Day Air,2022-07-18  / 19:30 ,2022-07-20 / 23:00,2,WED
2646,43004,53560,GND,UPS Ground,2022-07-18  / 19:30 ,2022-07-20 / 23:00,2,WED
2646,43004,53560,3DS,UPS 3 Day Select,2022-07-18  / 19:30 ,2022-07-21 / 23:00,3,THU
2647,43004,53561,1DM,UPS Next Day Air Early,2022-07-18  / 19:30 ,2022-07-19 / 10:00,1,TUE
2647,43004,53561,1DA,UPS Next Day Air,2022-07-18  / 19:30 ,2022-07-19 / 12:00,1,TUE
2647,43004,53561,1DP,UPS Next Day Air Saver,2022-07-18  / 19:30 ,2022-07-19 / 23:00,1,TUE
2647,43004,53561,2DM,UPS 2nd Day Air A.M.,2022-07-18  / 19:30 ,2022-07-20 / 23:00,2,WED
2647,43004,53561,2DA,UPS 2nd Day Air,2022-07-18  / 19:30 ,2022-07-20 / 23:00,2,WED
2647,43004,53561,GND,UPS Ground,2022-07-18  / 19:30 ,2022-07-20 / 23:00,2,WED
2647,43004,53561,3DS,UPS 3 Day Select,2022-07-18  / 19:30 ,2022-07-21 / 23:00,3,THU
2648,43004,53562,1DM,UPS Next Day Air Early,2022-07-18  / 19:30 ,2022-07-19 / 08:30,1,TUE
2648,43004,53562,1DA,UPS Next Day Air,2022-07-18  / 19:30 ,2022-07-19 / 10:30,1,TUE
2648,43004,53562,1DP,UPS Next Day Air Saver,2022-07-18  / 19:30 ,2022-07-19 / 23:00,1,TUE
2648,43004,53562,2DM,UPS 2nd Day Air A.M.,2022-07-18  / 19:30 ,2022-07-20 / 23:00,2,WED
2648,43004,53562,2DA,UPS 2nd Day Air,2022-07-18  / 19:30 ,2022-07-20 / 23:00,2,WED
2648,43004,53562,GND,UPS Ground,2022-07-18  / 19:30 ,2022-07-20 / 23:00,2,WED
2648,43004,53562,3DS,UPS 3 Day Select,2022-07-18  / 19:30 ,2022-07-21 / 23:00,3,THU
2649,43004,53563,1DM,UPS Next Day Air Early,2022-07-18  / 19:30 ,2022-07-19 / 08:30,1,TUE
2649,43004,53563,1DA,UPS Next Day Air,2022-07-18  / 19:30 ,2022-07-19 / 10:30,1,TUE
2649,43004,53563,1DP,UPS Next Day Air Saver,2022-07-18  / 19:30 ,2022-07-19 / 23:00,1,TUE
2649,43004,53563,2DM,UPS 2nd Day Air A.M.,2022-07-18  / 19:30 ,2022-07-20 / 23:00,2,WED
2649,43004,53563,2DA,UPS 2nd Day Air,2022-07-18  / 19:30 ,2022-07-20 / 23:00,2,WED
2649,43004,53563,GND,UPS Ground,2022-07-18  / 19:30 ,2022-07-20 / 23:00,2,WED
2649,43004,53563,3DS,UPS 3 Day Select,2022-07-18  / 19:30 ,2022-07-21 / 23:00,3,THU
2650,43004,53565,1DM,UPS Next Day Air Early,2022-07-18  / 19:30 ,2022-07-19 / 09:30,1,TUE
2650,43004,53565,1DA,UPS Next Day Air,2022-07-18  / 19:30 ,2022-07-19 / 10:30,1,TUE
2650,43004,53565,1DP,UPS Next Day Air Saver,2022-07-18  / 19:30 ,2022-07-19 / 23:00,1,TUE
2650,43004,53565,2DM,UPS 2nd Day Air A.M.,2022-07-18  / 19:30 ,2022-07-20 / 23:00,2,WED
2650,43004,53565,2DA,UPS 2nd Day Air,2022-07-18  / 19:30 ,2022-07-20 / 23:00,2,WED
2650,43004,53565,GND,UPS Ground,2022-07-18  / 19:30 ,2022-07-20 / 23:00,2,WED
2650,43004,53565,3DS,UPS 3 Day Select,2022-07-18  / 19:30 ,2022-07-21 / 23:00,3,THU
2651,43004,53566,1DM,UPS Next Day Air Early,2022-07-18  / 19:30 ,2022-07-19 / 10:00,1,TUE
2651,43004,53566,1DA,UPS Next Day Air,2022-07-18  / 19:30 ,2022-07-19 / 12:00,1,TUE
2651,43004,53566,1DP,UPS Next Day Air Saver,2022-07-18  / 19:30 ,2022-07-19 / 23:00,1,TUE
2651,43004,53566,2DM,UPS 2nd Day Air A.M.,2022-07-18  / 19:30 ,2022-07-20 / 23:00,2,WED
2651,43004,53566,2DA,UPS 2nd Day Air,2022-07-18  / 19:30 ,2022-07-20 / 23:00,2,WED
2651,43004,53566,GND,UPS Ground,2022-07-18  / 19:30 ,2022-07-20 / 23:00,2,WED
2651,43004,53566,3DS,UPS 3 Day Select,2022-07-18  / 19:30 ,2022-07-21 / 23:00,3,THU
2652,43004,53569,1DM,UPS Next Day Air Early,2022-07-18  / 19:30 ,2022-07-19 / 09:00,1,TUE
2652,43004,53569,1DA,UPS Next Day Air,2022-07-18  / 19:30 ,2022-07-19 / 10:30,1,TUE
2652,43004,53569,1DP,UPS Next Day Air Saver,2022-07-18  / 19:30 ,2022-07-19 / 23:00,1,TUE
2652,43004,53569,2DM,UPS 2nd Day Air A.M.,2022-07-18  / 19:30 ,2022-07-20 / 23:00,2,WED
2652,43004,53569,2DA,UPS 2nd Day Air,2022-07-18  / 19:30 ,2022-07-20 / 23:00,2,WED
2652,43004,53569,GND,UPS Ground,2022-07-18  / 19:30 ,2022-07-20 / 23:00,2,WED
2652,43004,53569,3DS,UPS 3 Day Select,2022-07-18  / 19:30 ,2022-07-21 / 23:00,3,THU
2653,43004,53570,1DM,UPS Next Day Air Early,2022-07-18  / 19:30 ,2022-07-19 / 10:00,1,TUE
2653,43004,53570,1DA,UPS Next Day Air,2022-07-18  / 19:30 ,2022-07-19 / 12:00,1,TUE
2653,43004,53570,1DP,UPS Next Day Air Saver,2022-07-18  / 19:30 ,2022-07-19 / 23:00,1,TUE
2653,43004,53570,2DM,UPS 2nd Day Air A.M.,2022-07-18  / 19:30 ,2022-07-20 / 23:00,2,WED
2653,43004,53570,2DA,UPS 2nd Day Air,2022-07-18  / 19:30 ,2022-07-20 / 23:00,2,WED
2653,43004,53570,GND,UPS Ground,2022-07-18  / 19:30 ,2022-07-20 / 23:00,2,WED
2653,43004,53570,3DS,UPS 3 Day Select,2022-07-18  / 19:30 ,2022-07-21 / 23:00,3,THU
2654,43004,53571,1DM,UPS Next Day Air Early,2022-07-18  / 19:30 ,2022-07-19 / 08:30,1,TUE
2654,43004,53571,1DA,UPS Next Day Air,2022-07-18  / 19:30 ,2022-07-19 / 10:30,1,TUE
2654,43004,53571,1DP,UPS Next Day Air Saver,2022-07-18  / 19:30 ,2022-07-19 / 23:00,1,TUE
2654,43004,53571,2DM,UPS 2nd Day Air A.M.,2022-07-18  / 19:30 ,2022-07-20 / 23:00,2,WED
2654,43004,53571,2DA,UPS 2nd Day Air,2022-07-18  / 19:30 ,2022-07-20 / 23:00,2,WED
2654,43004,53571,GND,UPS Ground,2022-07-18  / 19:30 ,2022-07-20 / 23:00,2,WED
2654,43004,53571,3DS,UPS 3 Day Select,2022-07-18  / 19:30 ,2022-07-21 / 23:00,3,THU
2655,43004,53572,1DM,UPS Next Day Air Early,2022-07-18  / 19:30 ,2022-07-19 / 09:00,1,TUE
2655,43004,53572,1DA,UPS Next Day Air,2022-07-18  / 19:30 ,2022-07-19 / 10:30,1,TUE
2655,43004,53572,1DP,UPS Next Day Air Saver,2022-07-18  / 19:30 ,2022-07-19 / 23:00,1,TUE
2655,43004,53572,2DM,UPS 2nd Day Air A.M.,2022-07-18  / 19:30 ,2022-07-20 / 23:00,2,WED
2655,43004,53572,2DA,UPS 2nd Day Air,2022-07-18  / 19:30 ,2022-07-20 / 23:00,2,WED
2655,43004,53572,GND,UPS Ground,2022-07-18  / 19:30 ,2022-07-20 / 23:00,2,WED
2655,43004,53572,3DS,UPS 3 Day Select,2022-07-18  / 19:30 ,2022-07-21 / 23:00,3,THU
2656,43004,53573,1DM,UPS Next Day Air Early,2022-07-18  / 19:30 ,2022-07-19 / 14:00,1,TUE
2656,43004,53573,1DA,UPS Next Day Air,2022-07-18  / 19:30 ,2022-07-19 / 23:00,1,TUE
2656,43004,53573,2DA,UPS 2nd Day Air,2022-07-18  / 19:30 ,2022-07-20 / 23:00,2,WED
2656,43004,53573,GND,UPS Ground,2022-07-18  / 19:30 ,2022-07-20 / 23:00,2,WED
2656,43004,53573,3DS,UPS 3 Day Select,2022-07-18  / 19:30 ,2022-07-21 / 23:00,3,THU
2657,43004,53574,1DM,UPS Next Day Air Early,2022-07-18  / 19:30 ,2022-07-19 / 09:00,1,TUE
2657,43004,53574,1DA,UPS Next Day Air,2022-07-18  / 19:30 ,2022-07-19 / 10:30,1,TUE
2657,43004,53574,1DP,UPS Next Day Air Saver,2022-07-18  / 19:30 ,2022-07-19 / 23:00,1,TUE
2657,43004,53574,2DM,UPS 2nd Day Air A.M.,2022-07-18  / 19:30 ,2022-07-20 / 23:00,2,WED
2657,43004,53574,2DA,UPS 2nd Day Air,2022-07-18  / 19:30 ,2022-07-20 / 23:00,2,WED
2657,43004,53574,GND,UPS Ground,2022-07-18  / 19:30 ,2022-07-20 / 23:00,2,WED
2657,43004,53574,3DS,UPS 3 Day Select,2022-07-18  / 19:30 ,2022-07-21 / 23:00,3,THU
2658,43004,53575,1DM,UPS Next Day Air Early,2022-07-18  / 19:30 ,2022-07-19 / 08:30,1,TUE
2658,43004,53575,1DA,UPS Next Day Air,2022-07-18  / 19:30 ,2022-07-19 / 10:30,1,TUE
2658,43004,53575,1DP,UPS Next Day Air Saver,2022-07-18  / 19:30 ,2022-07-19 / 23:00,1,TUE
2658,43004,53575,2DM,UPS 2nd Day Air A.M.,2022-07-18  / 19:30 ,2022-07-20 / 23:00,2,WED
2658,43004,53575,2DA,UPS 2nd Day Air,2022-07-18  / 19:30 ,2022-07-20 / 23:00,2,WED
2658,43004,53575,GND,UPS Ground,2022-07-18  / 19:30 ,2022-07-20 / 23:00,2,WED
2658,43004,53575,3DS,UPS 3 Day Select,2022-07-18  / 19:30 ,2022-07-21 / 23:00,3,THU
2659,43004,53576,1DM,UPS Next Day Air Early,2022-07-18  / 19:30 ,2022-07-19 / 09:00,1,TUE
2659,43004,53576,1DA,UPS Next Day Air,2022-07-18  / 19:30 ,2022-07-19 / 12:00,1,TUE
2659,43004,53576,1DP,UPS Next Day Air Saver,2022-07-18  / 19:30 ,2022-07-19 / 23:00,1,TUE
2659,43004,53576,2DM,UPS 2nd Day Air A.M.,2022-07-18  / 19:30 ,2022-07-20 / 23:00,2,WED
2659,43004,53576,2DA,UPS 2nd Day Air,2022-07-18  / 19:30 ,2022-07-20 / 23:00,2,WED
2659,43004,53576,GND,UPS Ground,2022-07-18  / 19:30 ,2022-07-20 / 23:00,2,WED
2659,43004,53576,3DS,UPS 3 Day Select,2022-07-18  / 19:30 ,2022-07-21 / 23:00,3,THU
2660,43004,53577,1DM,UPS Next Day Air Early,2022-07-18  / 19:30 ,2022-07-19 / 11:00,1,TUE
2660,43004,53577,1DA,UPS Next Day Air,2022-07-18  / 19:30 ,2022-07-19 / 12:00,1,TUE
2660,43004,53577,1DP,UPS Next Day Air Saver,2022-07-18  / 19:30 ,2022-07-19 / 23:00,1,TUE
2660,43004,53577,2DM,UPS 2nd Day Air A.M.,2022-07-18  / 19:30 ,2022-07-20 / 23:00,2,WED
2660,43004,53577,2DA,UPS 2nd Day Air,2022-07-18  / 19:30 ,2022-07-20 / 23:00,2,WED
2660,43004,53577,GND,UPS Ground,2022-07-18  / 19:30 ,2022-07-20 / 23:00,2,WED
2660,43004,53577,3DS,UPS 3 Day Select,2022-07-18  / 19:30 ,2022-07-21 / 23:00,3,THU
2661,43004,53578,1DM,UPS Next Day Air Early,2022-07-18  / 19:30 ,2022-07-19 / 10:00,1,TUE
2661,43004,53578,1DA,UPS Next Day Air,2022-07-18  / 19:30 ,2022-07-19 / 12:00,1,TUE
2661,43004,53578,1DP,UPS Next Day Air Saver,2022-07-18  / 19:30 ,2022-07-19 / 23:00,1,TUE
2661,43004,53578,2DM,UPS 2nd Day Air A.M.,2022-07-18  / 19:30 ,2022-07-20 / 23:00,2,WED
2661,43004,53578,2DA,UPS 2nd Day Air,2022-07-18  / 19:30 ,2022-07-20 / 23:00,2,WED
2661,43004,53578,GND,UPS Ground,2022-07-18  / 19:30 ,2022-07-20 / 23:00,2,WED
2661,43004,53578,3DS,UPS 3 Day Select,2022-07-18  / 19:30 ,2022-07-21 / 23:00,3,THU
2662,43004,53579,1DM,UPS Next Day Air Early,2022-07-18  / 19:30 ,2022-07-19 / 09:00,1,TUE
2662,43004,53579,1DA,UPS Next Day Air,2022-07-18  / 19:30 ,2022-07-19 / 10:30,1,TUE
2662,43004,53579,1DP,UPS Next Day Air Saver,2022-07-18  / 19:30 ,2022-07-19 / 23:00,1,TUE
2662,43004,53579,2DM,UPS 2nd Day Air A.M.,2022-07-18  / 19:30 ,2022-07-20 / 23:00,2,WED
2662,43004,53579,2DA,UPS 2nd Day Air,2022-07-18  / 19:30 ,2022-07-20 / 23:00,2,WED
2662,43004,53579,GND,UPS Ground,2022-07-18  / 19:30 ,2022-07-20 / 23:00,2,WED
2662,43004,53579,3DS,UPS 3 Day Select,2022-07-18  / 19:30 ,2022-07-21 / 23:00,3,THU
2663,43004,53580,1DA,UPS Next Day Air,2022-07-18  / 19:30 ,2022-07-19 / 10:30,1,TUE
2663,43004,53580,1DP,UPS Next Day Air Saver,2022-07-18  / 19:30 ,2022-07-19 / 23:00,1,TUE
2663,43004,53580,2DM,UPS 2nd Day Air A.M.,2022-07-18  / 19:30 ,2022-07-20 / 23:00,2,WED
2663,43004,53580,2DA,UPS 2nd Day Air,2022-07-18  / 19:30 ,2022-07-20 / 23:00,2,WED
2663,43004,53580,GND,UPS Ground,2022-07-18  / 19:30 ,2022-07-20 / 23:00,2,WED
2663,43004,53580,3DS,UPS 3 Day Select,2022-07-18  / 19:30 ,2022-07-21 / 23:00,3,THU
2664,43004,53581,1DM,UPS Next Day Air Early,2022-07-18  / 19:30 ,2022-07-19 / 10:30,1,TUE
2664,43004,53581,1DA,UPS Next Day Air,2022-07-18  / 19:30 ,2022-07-19 / 23:00,1,TUE
2664,43004,53581,2DA,UPS 2nd Day Air,2022-07-18  / 19:30 ,2022-07-20 / 23:00,2,WED
2664,43004,53581,GND,UPS Ground,2022-07-18  / 19:30 ,2022-07-20 / 23:00,2,WED
2664,43004,53581,3DS,UPS 3 Day Select,2022-07-18  / 19:30 ,2022-07-21 / 23:00,3,THU
2665,43004,53582,1DM,UPS Next Day Air Early,2022-07-18  / 19:30 ,2022-07-19 / 09:00,1,TUE
2665,43004,53582,1DA,UPS Next Day Air,2022-07-18  / 19:30 ,2022-07-19 / 10:30,1,TUE
2665,43004,53582,1DP,UPS Next Day Air Saver,2022-07-18  / 19:30 ,2022-07-19 / 23:00,1,TUE
2665,43004,53582,2DM,UPS 2nd Day Air A.M.,2022-07-18  / 19:30 ,2022-07-20 / 23:00,2,WED
2665,43004,53582,2DA,UPS 2nd Day Air,2022-07-18  / 19:30 ,2022-07-20 / 23:00,2,WED
2665,43004,53582,GND,UPS Ground,2022-07-18  / 19:30 ,2022-07-20 / 23:00,2,WED
2665,43004,53582,3DS,UPS 3 Day Select,2022-07-18  / 19:30 ,2022-07-21 / 23:00,3,THU
2666,43004,53583,1DM,UPS Next Day Air Early,2022-07-18  / 19:30 ,2022-07-19 / 10:00,1,TUE
2666,43004,53583,1DA,UPS Next Day Air,2022-07-18  / 19:30 ,2022-07-19 / 12:00,1,TUE
2666,43004,53583,1DP,UPS Next Day Air Saver,2022-07-18  / 19:30 ,2022-07-19 / 23:00,1,TUE
2666,43004,53583,2DM,UPS 2nd Day Air A.M.,2022-07-18  / 19:30 ,2022-07-20 / 23:00,2,WED
2666,43004,53583,2DA,UPS 2nd Day Air,2022-07-18  / 19:30 ,2022-07-20 / 23:00,2,WED
2666,43004,53583,GND,UPS Ground,2022-07-18  / 19:30 ,2022-07-20 / 23:00,2,WED
2666,43004,53583,3DS,UPS 3 Day Select,2022-07-18  / 19:30 ,2022-07-21 / 23:00,3,THU
2667,43004,53584,1DM,UPS Next Day Air Early,2022-07-18  / 19:30 ,2022-07-19 / 11:00,1,TUE
2667,43004,53584,1DA,UPS Next Day Air,2022-07-18  / 19:30 ,2022-07-19 / 12:00,1,TUE
2667,43004,53584,1DP,UPS Next Day Air Saver,2022-07-18  / 19:30 ,2022-07-19 / 23:00,1,TUE
2667,43004,53584,2DM,UPS 2nd Day Air A.M.,2022-07-18  / 19:30 ,2022-07-20 / 23:00,2,WED
2667,43004,53584,2DA,UPS 2nd Day Air,2022-07-18  / 19:30 ,2022-07-20 / 23:00,2,WED
2667,43004,53584,GND,UPS Ground,2022-07-18  / 19:30 ,2022-07-20 / 23:00,2,WED
2667,43004,53584,3DS,UPS 3 Day Select,2022-07-18  / 19:30 ,2022-07-21 / 23:00,3,THU
2668,43004,53585,1DM,UPS Next Day Air Early,2022-07-18  / 19:30 ,2022-07-19 / 10:00,1,TUE
2668,43004,53585,1DA,UPS Next Day Air,2022-07-18  / 19:30 ,2022-07-19 / 12:00,1,TUE
2668,43004,53585,1DP,UPS Next Day Air Saver,2022-07-18  / 19:30 ,2022-07-19 / 23:00,1,TUE
2668,43004,53585,2DM,UPS 2nd Day Air A.M.,2022-07-18  / 19:30 ,2022-07-20 / 23:00,2,WED
2668,43004,53585,2DA,UPS 2nd Day Air,2022-07-18  / 19:30 ,2022-07-20 / 23:00,2,WED
2668,43004,53585,GND,UPS Ground,2022-07-18  / 19:30 ,2022-07-20 / 23:00,2,WED
2668,43004,53585,3DS,UPS 3 Day Select,2022-07-18  / 19:30 ,2022-07-21 / 23:00,3,THU
2669,43004,53586,1DM,UPS Next Day Air Early,2022-07-18  / 19:30 ,2022-07-19 / 11:30,1,TUE
2669,43004,53586,1DA,UPS Next Day Air,2022-07-18  / 19:30 ,2022-07-19 / 12:00,1,TUE
2669,43004,53586,1DP,UPS Next Day Air Saver,2022-07-18  / 19:30 ,2022-07-19 / 23:00,1,TUE
2669,43004,53586,2DM,UPS 2nd Day Air A.M.,2022-07-18  / 19:30 ,2022-07-20 / 23:00,2,WED
2669,43004,53586,2DA,UPS 2nd Day Air,2022-07-18  / 19:30 ,2022-07-20 / 23:00,2,WED
2669,43004,53586,GND,UPS Ground,2022-07-18  / 19:30 ,2022-07-20 / 23:00,2,WED
2669,43004,53586,3DS,UPS 3 Day Select,2022-07-18  / 19:30 ,2022-07-21 / 23:00,3,THU
2670,43004,53587,1DM,UPS Next Day Air Early,2022-07-18  / 19:30 ,2022-07-19 / 14:00,1,TUE
2670,43004,53587,1DA,UPS Next Day Air,2022-07-18  / 19:30 ,2022-07-19 / 23:00,1,TUE
2670,43004,53587,2DA,UPS 2nd Day Air,2022-07-18  / 19:30 ,2022-07-20 / 23:00,2,WED
2670,43004,53587,3DS,UPS 3 Day Select,2022-07-18  / 19:30 ,2022-07-21 / 23:00,3,THU
2670,43004,53587,GND,UPS Ground,2022-07-18  / 19:30 ,2022-07-21 / 23:00,3,THU
2671,43004,53588,1DM,UPS Next Day Air Early,2022-07-18  / 19:30 ,2022-07-19 / 09:30,1,TUE
2671,43004,53588,1DA,UPS Next Day Air,2022-07-18  / 19:30 ,2022-07-19 / 12:00,1,TUE
2671,43004,53588,1DP,UPS Next Day Air Saver,2022-07-18  / 19:30 ,2022-07-19 / 23:00,1,TUE
2671,43004,53588,2DM,UPS 2nd Day Air A.M.,2022-07-18  / 19:30 ,2022-07-20 / 23:00,2,WED
2671,43004,53588,2DA,UPS 2nd Day Air,2022-07-18  / 19:30 ,2022-07-20 / 23:00,2,WED
2671,43004,53588,GND,UPS Ground,2022-07-18  / 19:30 ,2022-07-20 / 23:00,2,WED
2671,43004,53588,3DS,UPS 3 Day Select,2022-07-18  / 19:30 ,2022-07-21 / 23:00,3,THU
2672,43004,53589,1DM,UPS Next Day Air Early,2022-07-18  / 19:30 ,2022-07-19 / 08:30,1,TUE
2672,43004,53589,1DA,UPS Next Day Air,2022-07-18  / 19:30 ,2022-07-19 / 10:30,1,TUE
2672,43004,53589,1DP,UPS Next Day Air Saver,2022-07-18  / 19:30 ,2022-07-19 / 23:00,1,TUE
2672,43004,53589,2DM,UPS 2nd Day Air A.M.,2022-07-18  / 19:30 ,2022-07-20 / 23:00,2,WED
2672,43004,53589,2DA,UPS 2nd Day Air,2022-07-18  / 19:30 ,2022-07-20 / 23:00,2,WED
2672,43004,53589,GND,UPS Ground,2022-07-18  / 19:30 ,2022-07-20 / 23:00,2,WED
2672,43004,53589,3DS,UPS 3 Day Select,2022-07-18  / 19:30 ,2022-07-21 / 23:00,3,THU
2673,43004,53590,1DM,UPS Next Day Air Early,2022-07-18  / 19:30 ,2022-07-19 / 08:30,1,TUE
2673,43004,53590,1DA,UPS Next Day Air,2022-07-18  / 19:30 ,2022-07-19 / 10:30,1,TUE
2673,43004,53590,1DP,UPS Next Day Air Saver,2022-07-18  / 19:30 ,2022-07-19 / 23:00,1,TUE
2673,43004,53590,2DM,UPS 2nd Day Air A.M.,2022-07-18  / 19:30 ,2022-07-20 / 23:00,2,WED
2673,43004,53590,2DA,UPS 2nd Day Air,2022-07-18  / 19:30 ,2022-07-20 / 23:00,2,WED
2673,43004,53590,GND,UPS Ground,2022-07-18  / 19:30 ,2022-07-20 / 23:00,2,WED
2673,43004,53590,3DS,UPS 3 Day Select,2022-07-18  / 19:30 ,2022-07-21 / 23:00,3,THU
2674,43004,53593,1DM,UPS Next Day Air Early,2022-07-18  / 19:30 ,2022-07-19 / 09:00,1,TUE
2674,43004,53593,1DA,UPS Next Day Air,2022-07-18  / 19:30 ,2022-07-19 / 10:30,1,TUE
2674,43004,53593,1DP,UPS Next Day Air Saver,2022-07-18  / 19:30 ,2022-07-19 / 23:00,1,TUE
2674,43004,53593,2DM,UPS 2nd Day Air A.M.,2022-07-18  / 19:30 ,2022-07-20 / 23:00,2,WED
2674,43004,53593,2DA,UPS 2nd Day Air,2022-07-18  / 19:30 ,2022-07-20 / 23:00,2,WED
2674,43004,53593,GND,UPS Ground,2022-07-18  / 19:30 ,2022-07-20 / 23:00,2,WED
2674,43004,53593,3DS,UPS 3 Day Select,2022-07-18  / 19:30 ,2022-07-21 / 23:00,3,THU
2675,43004,53594,1DM,UPS Next Day Air Early,2022-07-18  / 19:30 ,2022-07-19 / 09:00,1,TUE
2675,43004,53594,1DA,UPS Next Day Air,2022-07-18  / 19:30 ,2022-07-19 / 10:30,1,TUE
2675,43004,53594,1DP,UPS Next Day Air Saver,2022-07-18  / 19:30 ,2022-07-19 / 23:00,1,TUE
2675,43004,53594,2DM,UPS 2nd Day Air A.M.,2022-07-18  / 19:30 ,2022-07-20 / 23:00,2,WED
2675,43004,53594,2DA,UPS 2nd Day Air,2022-07-18  / 19:30 ,2022-07-20 / 23:00,2,WED
2675,43004,53594,GND,UPS Ground,2022-07-18  / 19:30 ,2022-07-20 / 23:00,2,WED
2675,43004,53594,3DS,UPS 3 Day Select,2022-07-18  / 19:30 ,2022-07-21 / 23:00,3,THU
2676,43004,53595,1DM,UPS Next Day Air Early,2022-07-18  / 19:30 ,2022-07-19 / 09:30,1,TUE
2676,43004,53595,1DA,UPS Next Day Air,2022-07-18  / 19:30 ,2022-07-19 / 10:30,1,TUE
2676,43004,53595,1DP,UPS Next Day Air Saver,2022-07-18  / 19:30 ,2022-07-19 / 23:00,1,TUE
2676,43004,53595,2DM,UPS 2nd Day Air A.M.,2022-07-18  / 19:30 ,2022-07-20 / 23:00,2,WED
2676,43004,53595,2DA,UPS 2nd Day Air,2022-07-18  / 19:30 ,2022-07-20 / 23:00,2,WED
2676,43004,53595,GND,UPS Ground,2022-07-18  / 19:30 ,2022-07-20 / 23:00,2,WED
2676,43004,53595,3DS,UPS 3 Day Select,2022-07-18  / 19:30 ,2022-07-21 / 23:00,3,THU
2677,43004,53596,1DM,UPS Next Day Air Early,2022-07-18  / 19:30 ,2022-07-19 / 08:30,1,TUE
